datasets,bioentities
2000001,2044224
2000001,2044226
2000001,2044228
2000001,2044230
2000001,2044232
2000001,2044235
2000001,2044237
2000001,2044239
2000001,2044242
2000001,2044244
2000001,2044246
2000001,2044248
2000001,2044251
2000001,2044253
2000001,2044255
2000001,2044257
2000001,2044260
2000001,2044262
2000001,2044264
2000001,2044266
2000001,2044269
2000001,2044271
2000001,2044273
2000001,2044275
2000001,2044278
2000001,2044280
2000001,2044282
2000001,2044284
2000001,2044287
2000001,2044289
2000001,2044291
2000001,2044294
2000001,2044296
2000001,2044298
2000001,2044300
2000001,2044303
2000001,2044305
2000001,2044307
2000001,2044310
2000001,2044312
2000001,2044314
2000001,2044317
2000001,2044319
2000001,2044321
2000001,2044323
2000001,2044325
2000001,2044328
2000001,2044330
2000001,2044332
2000001,2044334
2000001,2044337
2000001,2044339
2000001,2044341
2000001,2044343
2000001,2044346
2000001,2044348
2000001,2044350
2000001,2044352
2000001,2044355
2000001,2044357
2000001,2044359
2000001,2044361
2000001,2044363
2000001,2044365
2000001,2044367
2000001,2044369
2000001,2044372
2000001,2044374
2000001,2044376
2000001,2044379
2000001,2044381
2000001,2044383
2000001,2044386
2000001,2044388
2000001,2044390
2000001,2044392
2000001,2044395
2000001,2044397
2000001,2044399
2000001,2044401
2000001,2044404
2000001,2044406
2000001,2044408
2000001,2044411
2000001,2044413
2000001,2044415
2000001,2044418
2000001,2044420
2000001,2044422
2000001,2044424
2000001,2044426
2000001,2044428
2000001,2044430
2000001,2044432
2000001,2044434
2000001,2044436
2000001,2044438
2000001,2044441
2000001,2044443
2000001,2044445
2000001,2044448
2000001,2044450
2000001,2044452
2000001,2044455
2000001,2044457
2000001,2044459
2000001,2044461
2000001,2044464
2000001,2044466
2000001,2044468
2000001,2044470
2000001,2044473
2000001,2044475
2000001,2044477
2000001,2044480
2000001,2044482
2000001,2044484
2000001,2044486
2000001,2044488
2000001,2044490
2000001,2044493
2000001,2044495
2000001,2044497
2000001,2044500
2000001,2044502
2000001,2044504
2000001,2044507
2000001,2044509
2000001,2044511
2000001,2044513
2000001,2044515
2000001,2044517
2000001,2044519
2000001,2044521
2000001,2044524
2000001,2044526
2000001,2044528
2000001,2044530
2000001,2044532
2000001,2044534
2000001,2044537
2000001,2044539
2000001,2044541
2000001,2044544
2000001,2044546
2000001,2044548
2000001,2044551
2000001,2044553
2000001,2044555
2000001,2044557
2000001,2044560
2000001,2044562
2000001,2044564
2000001,2044566
2000001,2044568
2000001,2044571
2000001,2044573
2000001,2044575
2000001,2044577
2000001,2044579
2000001,2044581
2000001,2044584
2000001,2044586
2000001,2044588
2000001,2044590
2000001,2044593
2000001,2044595
2000001,2044597
2000001,2044600
2000001,2044602
2000001,2044604
2000001,2044607
2000001,2044609
2000001,2044611
2000001,2044614
2000001,2044616
2000001,2044618
2000001,2044620
2000001,2044622
2000001,2044624
2000001,2044627
2000001,2044629
2000001,2044631
2000001,2044634
2000001,2044636
2000001,2044638
2000001,2044641
2000001,2044643
2000001,2044645
2000001,2044647
2000001,2044649
2000001,2044651
2000001,2044653
2000001,2044656
2000001,2044658
2000001,2044660
2000001,2044663
2000001,2044665
2000001,2044667
2000001,2044669
2000001,2044671
2000001,2044673
2000001,2044676
2000001,2044678
2000001,2044680
2000001,2044682
2000001,2044684
2000001,2044686
2000001,2044688
2000001,2044690
2000001,2044692
2000001,2044694
2000001,2044696
2000001,2044699
2000001,2044701
2000001,2044703
2000001,2044706
2000001,2044708
2000001,2044710
2000001,2044712
2000001,2044714
2000001,2044716
2000001,2044718
2000001,2044721
2000001,2044723
2000001,2044725
2000001,2044727
2000001,2044730
2000001,2044732
2000001,2044734
2000001,2044737
2000001,2044739
2000001,2044741
2000001,2044744
2000001,2044746
2000001,2044748
2000001,2044750
2000001,2044753
2000001,2044755
2000001,2044757
2000001,2044760
2000001,2044762
2000001,2044764
2000001,2044766
2000001,2044768
2000001,2044770
2000001,2044772
2000001,2044774
2000001,2044776
2000001,2044778
2000001,2044781
2000001,2044783
2000001,2044785
2000001,2044788
2000001,2044790
2000001,2044792
2000001,2044794
2000001,2044797
2000001,2044799
2000001,2044801
2000001,2044804
2000001,2044806
2000001,2044808
2000001,2044810
2000001,2044812
2000001,2044814
2000001,2044817
2000001,2044819
2000001,2044821
2000001,2044824
2000001,2044826
2000001,2044828
2000001,2044830
2000001,2044833
2000001,2044835
2000001,2044837
2000001,2044840
2000001,2044842
2000001,2044844
2000001,2044847
2000001,2044849
2000001,2044851
2000001,2044853
2000001,2044856
2000001,2044858
2000001,2044860
2000001,2044862
2000001,2044864
2000001,2044866
2000001,2044868
2000001,2044871
2000001,2044873
2000001,2044875
2000001,2044877
2000001,2044879
2000001,2044882
2000001,2044884
2000001,2044886
2000001,2044888
2000001,2044891
2000001,2044893
2000001,2044895
2000001,2044897
2000001,2044900
2000001,2044902
2000001,2044904
2000001,2044906
2000001,2044908
2000001,2044910
2000001,2044912
2000001,2044914
2000001,2044916
2000001,2044919
2000001,2044921
2000001,2044923
2000001,2044926
2000001,2044928
2000001,2044930
2000001,2044933
2000001,2044935
2000001,2044937
2000001,2044939
2000001,2044942
2000001,2044944
2000001,2044946
2000001,2044948
2000001,2044951
2000001,2044953
2000001,2044955
2000001,2044957
2000001,2044959
2000001,2044961
2000001,2044963
2000001,2044965
2000001,2044967
2000001,2044969
2000001,2044972
2000001,2044974
2000001,2044976
2000001,2044979
2000001,2044981
2000001,2044983
2000001,2044985
2000001,2044988
2000001,2044990
2000001,2044992
2000001,2044993
2000001,2044995
2000001,2044998
2000001,2045000
2000001,2045002
2000001,2045004
2000001,2045006
2000001,2045008
2000001,2045010
2000001,2045012
2000001,2045014
2000001,2045016
2000001,2045018
2000001,2045020
2000001,2045022
2000001,2045024
2000001,2045026
2000001,2045028
2000001,2045030
2000001,2045033
2000001,2045035
2000001,2045037
2000001,2045039
2000001,2045041
2000001,2045044
2000001,2045046
2000001,2045048
2000001,2045050
2000001,2045052
2000001,2045054
2000001,2045056
2000001,2045059
2000001,2045061
2000001,2045063
2000001,2045066
2000001,2045068
2000001,2045070
2000001,2045072
2000001,2045075
2000001,2045077
2000001,2045079
2000001,2045081
2000001,2045083
2000001,2045086
2000001,2045088
2000001,2045090
2000001,2045092
2000001,2045094
2000001,2045097
2000001,2045099
2000001,2045101
2000001,2045103
2000001,2045106
2000001,2045108
2000001,2045110
2000001,2045113
2000001,2045115
2000001,2045117
2000001,2045120
2000001,2045122
2000001,2045124
2000001,2045126
2000001,2045128
2000001,2045130
2000001,2045133
2000001,2045135
2000001,2045137
2000001,2045139
2000001,2045142
2000001,2045144
2000001,2045146
2000001,2045148
2000001,2045151
2000001,2045153
2000001,2045155
2000001,2045158
2000001,2045160
2000001,2045162
2000001,2045164
2000001,2045167
2000001,2045169
2000001,2045171
2000001,2045174
2000001,2045176
2000001,2045178
2000001,2045181
2000001,2045183
2000001,2045185
2000001,2045187
2000001,2045189
2000001,2045191
2000001,2045193
2000001,2045196
2000001,2045198
2000001,2045200
2000001,2045203
2000001,2045205
2000001,2045207
2000001,2045209
2000001,2045211
2000001,2045213
2000001,2045215
2000001,2045218
2000001,2045220
2000001,2045222
2000001,2045224
2000001,2045226
2000001,2045228
2000001,2045230
2000001,2045232
2000001,2045234
2000001,2045236
2000001,2045238
2000001,2045241
2000001,2045243
2000001,2045245
2000001,2045248
2000001,2045250
2000001,2045252
2000001,2045254
2000001,2045256
2000001,2045259
2000001,2045261
2000001,2045263
2000001,2045266
2000001,2045268
2000001,2045270
2000001,2045272
2000001,2045274
2000001,2045277
2000001,2045279
2000001,2045281
2000001,2045284
2000001,2045286
2000001,2045288
2000001,2045290
2000001,2045292
2000001,2045294
2000001,2045296
2000001,2045298
2000001,2045300
2000001,2045302
2000001,2045304
2000001,2045307
2000001,2045309
2000001,2045311
2000001,2045313
2000001,2045316
2000001,2045318
2000001,2045320
2000001,2045322
2000001,2045325
2000001,2045327
2000001,2045329
2000001,2045331
2000001,2045334
2000001,2045336
2000001,2045338
2000001,2045340
2000001,2045343
2000001,2045345
2000001,2045347
2000001,2045350
2000001,2045352
2000001,2045354
2000001,2045357
2000001,2045359
2000001,2045361
2000001,2045363
2000001,2045365
2000001,2045367
2000001,2045369
2000001,2045372
2000001,2045374
2000001,2045376
2000001,2045378
2000001,2045380
2000001,2045382
2000001,2045384
2000001,2045386
2000001,2045388
2000001,2045390
2000001,2045392
2000001,2045394
2000001,2045396
2000001,2045398
2000001,2045400
2000001,2045402
2000001,2045404
2000001,2045406
2000001,2045408
2000001,2045410
2000001,2045412
2000001,2045414
2000001,2045416
2000001,2045418
2000001,2045420
2000001,2045422
2000001,2045424
2000001,2045426
2000001,2045428
2000001,2045430
2000001,2045432
2000001,2045434
2000001,2045436
2000001,2045439
2000001,2045441
2000001,2045443
2000001,2045445
2000001,2045448
2000001,2045450
2000001,2045452
2000001,2045455
2000001,2045457
2000001,2045459
2000001,2045461
2000001,2045464
2000001,2045466
2000001,2045468
2000001,2045470
2000001,2045473
2000001,2045475
2000001,2045477
2000001,2045479
2000001,2045482
2000001,2045484
2000001,2045486
2000001,2045489
2000001,2045491
2000001,2045493
2000001,2045496
2000001,2045498
2000001,2045500
2000001,2045503
2000001,2045505
2000001,2045507
2000001,2045510
2000001,2045512
2000001,2045514
2000001,2045516
2000001,2045519
2000001,2045521
2000001,2045523
2000001,2045525
2000001,2045527
2000001,2045530
2000001,2045532
2000001,2045534
2000001,2045536
2000001,2045538
2000001,2045540
2000001,2045543
2000001,2045545
2000001,2045547
2000001,2045550
2000001,2045552
2000001,2045554
2000001,2045557
2000001,2045559
2000001,2045561
2000001,2045564
2000001,2045566
2000001,2045568
2000001,2045570
2000001,2045573
2000001,2045575
2000001,2045577
2000001,2045580
2000001,2045582
2000001,2045584
2000001,2045587
2000001,2045589
2000001,2045591
2000001,2045593
2000001,2045596
2000001,2045598
2000001,2045600
2000001,2045603
2000001,2045605
2000001,2045607
2000001,2045610
2000001,2045612
2000001,2045614
2000001,2045616
2000001,2045619
2000001,2045621
2000001,2045623
2000001,2045625
2000001,2045628
2000001,2045630
2000001,2045632
2000001,2045634
2000001,2045637
2000001,2045639
2000001,2045641
2000001,2045643
2000001,2045645
2000001,2045647
2000001,2045650
2000001,2045652
2000001,2045654
2000001,2045656
2000001,2045659
2000001,2045661
2000001,2045663
2000001,2045665
2000001,2045668
2000001,2045670
2000001,2045672
2000001,2045675
2000001,2045677
2000001,2045679
2000001,2045682
2000001,2045684
2000001,2045686
2000001,2045689
2000001,2045691
2000001,2045693
2000001,2045695
2000001,2045698
2000001,2045700
2000001,2045702
2000001,2045705
2000001,2045707
2000001,2045709
2000001,2045712
2000001,2045714
2000001,2045716
2000001,2045718
2000001,2045720
2000001,2045722
2000001,2045725
2000001,2045727
2000001,2045729
2000001,2045732
2000001,2045734
2000001,2045736
2000001,2045739
2000001,2045741
2000001,2045743
2000001,2045745
2000001,2045748
2000001,2045750
2000001,2045752
2000001,2045754
2000001,2045757
2000001,2045759
2000001,2045761
2000001,2045764
2000001,2045766
2000001,2045768
2000001,2045771
2000001,2045773
2000001,2045775
2000001,2045778
2000001,2045780
2000001,2045782
2000001,2045784
2000001,2045786
2000001,2045788
2000001,2045790
2000001,2045792
2000001,2045794
2000001,2045797
2000001,2045799
2000001,2045801
2000001,2045803
2000001,2045806
2000001,2045808
2000001,2045810
2000001,2045813
2000001,2045815
2000001,2045817
2000001,2045819
2000001,2045822
2000001,2045824
2000001,2045826
2000001,2045828
2000001,2045830
2000001,2045833
2000001,2045835
2000001,2045837
2000001,2045839
2000001,2045841
2000001,2045843
2000001,2045846
2000001,2045848
2000001,2045850
2000001,2045852
2000001,2045854
2000001,2045856
2000001,2045859
2000001,2045861
2000001,2045863
2000001,2045865
2000001,2045867
2000001,2045869
2000001,2045872
2000001,2045874
2000001,2045876
2000001,2045878
2000001,2045881
2000001,2045883
2000001,2045885
2000001,2045887
2000001,2045889
2000001,2045891
2000001,2045894
2000001,2045896
2000001,2045898
2000001,2045900
2000001,2045902
2000001,2045904
2000001,2045907
2000001,2045909
2000001,2045911
2000001,2045914
2000001,2045916
2000001,2045918
2000001,2045921
2000001,2045923
2000001,2045925
2000001,2045927
2000001,2045930
2000001,2045932
2000001,2045934
2000001,2045937
2000001,2045939
2000001,2045941
2000001,2045943
2000001,2045945
2000001,2045947
2000001,2045950
2000001,2045952
2000001,2045954
2000001,2045957
2000001,2045959
2000001,2045961
2000001,2045964
2000001,2045966
2000001,2045968
2000001,2045971
2000001,2045973
2000001,2045975
2000001,2045977
2000001,2045979
2000001,2045982
2000001,2045984
2000001,2045986
2000001,2045988
2000001,2045991
2000001,2045993
2000001,2045995
2000001,2045998
2000001,2046000
2000001,2046002
2000001,2046004
2000001,2046007
2000001,2046009
2000001,2046011
2000001,2046014
2000001,2046016
2000001,2046018
2000001,2046020
2000001,2046022
2000001,2046025
2000001,2046027
2000001,2046029
2000001,2046031
2000001,2046034
2000001,2046036
2000001,2046038
2000001,2046041
2000001,2046043
2000001,2046045
2000001,2046048
2000001,2046050
2000001,2046052
2000001,2046055
2000001,2046057
2000001,2046059
2000001,2046061
2000001,2046064
2000001,2046066
2000001,2046068
2000001,2046071
2000001,2046073
2000001,2046075
2000001,2046077
2000001,2046079
2000001,2046081
2000001,2046083
2000001,2046085
2000001,2046087
2000001,2046089
2000001,2046092
2000001,2046094
2000001,2046096
2000001,2046099
2000001,2046101
2000001,2046103
2000001,2046105
2000001,2046108
2000001,2046110
2000001,2046112
2000001,2046114
2000001,2046116
2000001,2046119
2000001,2046121
2000001,2046123
2000001,2046126
2000001,2046128
2000001,2046130
2000001,2046132
2000001,2046135
2000001,2046137
2000001,2046139
2000001,2046142
2000001,2046144
2000001,2046146
2000001,2046148
2000001,2046150
2000001,2046153
2000001,2046155
2000001,2046157
2000001,2046159
2000001,2046162
2000001,2046164
2000001,2046166
2000001,2046168
2000001,2046171
2000001,2046173
2000001,2046175
2000001,2046178
2000001,2046180
2000001,2046182
2000001,2046185
2000001,2046187
2000001,2046189
2000001,2046191
2000001,2046193
2000001,2046196
2000001,2046198
2000001,2046200
2000001,2046203
2000001,2046205
2000001,2046207
2000001,2046209
2000001,2046211
2000001,2046213
2000001,2046216
2000001,2046218
2000001,2046220
2000001,2046222
2000001,2046224
2000001,2046226
2000001,2046229
2000001,2046231
2000001,2046233
2000001,2046236
2000001,2046238
2000001,2046240
2000001,2046242
2000001,2046244
2000001,2046246
2000001,2046248
2000001,2046251
2000001,2046253
2000001,2046255
2000001,2046257
2000001,2046259
2000001,2046261
2000001,2046263
2000001,2046265
2000001,2046267
2000001,2046269
2000001,2046271
2000001,2046273
2000001,2046275
2000001,2046277
2000001,2046279
2000001,2046281
2000001,2046284
2000001,2046286
2000001,2046288
2000001,2046290
2000001,2046293
2000001,2046295
2000001,2046297
2000001,2046299
2000001,2046301
2000001,2046303
2000001,2046306
2000001,2046308
2000001,2046310
2000001,2046313
2000001,2046315
2000001,2046317
2000001,2046320
2000001,2046322
2000001,2046324
2000001,2046327
2000001,2046329
2000001,2046331
2000001,2046333
2000001,2046335
2000001,2046337
2000001,2046339
2000001,2046341
2000001,2046343
2000001,2046345
2000001,2046347
2000001,2046349
2000001,2046351
2000001,2046353
2000001,2046355
2000001,2046357
2000001,2046359
2000001,2046361
2000001,2046364
2000001,2046366
2000001,2046368
2000001,2046371
2000001,2046373
2000001,2046375
2000001,2046378
2000001,2046380
2000001,2046382
2000001,2046384
2000001,2046386
2000001,2046388
2000001,2046390
2000001,2046392
2000001,2046394
2000001,2046396
2000001,2046399
2000001,2046401
2000001,2046403
2000001,2046406
2000001,2046408
2000001,2046410
2000001,2046412
2000001,2046414
2000001,2046416
2000001,2046419
2000001,2046421
2000001,2046423
2000001,2046425
2000001,2046427
2000001,2046429
2000001,2046431
2000001,2046433
2000001,2046436
2000001,2046438
2000001,2046440
2000001,2046442
2000001,2046444
2000001,2046447
2000001,2046449
2000001,2046451
2000001,2046454
2000001,2046456
2000001,2046458
2000001,2046461
2000001,2046463
2000001,2046465
2000001,2046467
2000001,2046470
2000001,2046472
2000001,2046474
2000001,2046477
2000001,2046479
2000001,2046481
2000001,2046484
2000001,2046486
2000001,2046488
2000001,2046490
2000001,2046494
2000001,2046496
2000001,2046498
2000001,2046501
2000001,2046503
2000001,2046505
2000001,2046507
2000001,2046510
2000001,2046512
2000001,2046514
2000001,2046516
2000001,2046518
2000001,2046520
2000001,2046523
2000001,2046525
2000001,2046527
2000001,2046529
2000001,2046531
2000001,2046534
2000001,2046536
2000001,2046538
2000001,2046540
2000001,2046542
2000001,2046544
2000001,2046547
2000001,2046549
2000001,2046551
2000001,2046554
2000001,2046556
2000001,2046558
2000001,2046560
2000001,2046563
2000001,2046565
2000001,2046567
2000001,2046569
2000001,2046572
2000001,2046574
2000001,2046576
2000001,2046578
2000001,2046580
2000001,2046582
2000001,2046585
2000001,2046587
2000001,2046589
2000001,2046591
2000001,2046593
2000001,2046595
2000001,2046598
2000001,2046600
2000001,2046602
2000001,2046604
2000001,2046607
2000001,2046609
2000001,2046611
2000001,2046613
2000001,2046616
2000001,2046618
2000001,2046620
2000001,2046623
2000001,2046625
2000001,2046627
2000001,2046629
2000001,2046631
2000001,2046634
2000001,2046636
2000001,2046638
2000001,2046641
2000001,2046643
2000001,2046645
2000001,2046648
2000001,2046650
2000001,2046652
2000001,2046654
2000001,2046656
2000001,2046659
2000001,2046661
2000001,2046663
2000001,2046666
2000001,2046668
2000001,2046670
2000001,2046672
2000001,2046675
2000001,2046677
2000001,2046679
2000001,2046682
2000001,2046684
2000001,2046686
2000001,2046688
2000001,2046691
2000001,2046693
2000001,2046695
2000001,2046697
2000001,2046699
2000001,2046701
2000001,2046704
2000001,2046706
2000001,2046708
2000001,2046710
2000001,2046712
2000001,2046714
2000001,2046716
2000001,2046718
2000001,2046720
2000001,2046722
2000001,2046725
2000001,2046727
2000001,2046729
2000001,2046732
2000001,2046734
2000001,2046736
2000001,2046739
2000001,2046741
2000001,2046743
2000001,2046745
2000001,2046747
2000001,2046749
2000001,2046751
2000001,2046753
2000001,2046755
2000001,2046758
2000001,2046760
2000001,2046762
2000001,2046765
2000001,2046767
2000001,2046769
2000001,2046772
2000001,2046774
2000001,2046776
2000001,2046778
2000001,2046781
2000001,2046783
2000001,2046785
2000001,2046787
2000001,2046790
2000001,2046792
2000001,2046794
2000001,2046796
2000001,2046799
2000001,2046801
2000001,2046803
2000001,2046805
2000001,2046808
2000001,2046810
2000001,2046812
2000001,2046814
2000001,2046817
2000001,2046819
2000001,2046821
2000001,2046823
2000001,2046825
2000001,2046827
2000001,2046829
2000001,2046831
2000001,2046833
2000001,2046835
2000001,2046838
2000001,2046840
2000001,2046842
2000001,2046845
2000001,2046847
2000001,2046849
2000001,2046851
2000001,2046853
2000001,2046855
2000001,2046857
2000001,2046860
2000001,2046862
2000001,2046864
2000001,2046866
2000001,2046868
2000001,2046870
2000001,2046872
2000001,2046875
2000001,2046877
2000001,2046879
2000001,2046881
2000001,2046883
2000001,2046886
2000001,2046888
2000001,2046890
2000001,2046893
2000001,2046895
2000001,2046897
2000001,2046900
2000001,2046902
2000001,2046904
2000001,2046906
2000001,2046909
2000001,2046911
2000001,2046913
2000001,2046916
2000001,2046918
2000001,2046920
2000001,2046922
2000001,2046924
2000001,2046927
2000001,2046929
2000001,2046931
2000001,2046933
2000001,2046936
2000001,2046938
2000001,2046940
2000001,2046942
2000001,2046945
2000001,2046947
2000001,2046949
2000001,2046952
2000001,2046954
2000001,2046956
2000001,2046959
2000001,2046961
2000001,2046963
2000001,2046966
2000001,2046968
2000001,2046970
2000001,2046973
2000001,2046975
2000001,2046977
2000001,2046980
2000001,2046982
2000001,2046984
2000001,2046986
2000001,2046989
2000001,2046991
2000001,2046993
2000001,2046996
2000001,2046998
2000001,2047000
2000001,2047003
2000001,2047005
2000001,2047007
2000001,2047010
2000001,2047012
2000001,2047014
2000001,2047017
2000001,2047019
2000001,2047021
2000001,2047023
2000001,2047026
2000001,2047028
2000001,2047030
2000001,2047033
2000001,2047035
2000001,2047037
2000001,2047039
2000001,2047042
2000001,2047044
2000001,2047046
2000001,2047049
2000001,2047051
2000001,2047053
2000001,2047056
2000001,2047058
2000001,2047060
2000001,2047063
2000001,2047065
2000001,2047067
2000001,2047069
2000001,2047071
2000001,2047073
2000001,2047075
2000001,2047077
2000001,2047079
2000001,2047082
2000001,2047084
2000001,2047086
2000001,2047089
2000001,2047091
2000001,2047093
2000001,2047095
2000001,2047097
2000001,2047099
2000001,2047101
2000001,2047104
2000001,2047106
2000001,2047108
2000001,2047111
2000001,2047113
2000001,2047115
2000001,2047117
2000001,2047119
2000001,2047121
2000001,2047123
2000001,2047126
2000001,2047128
2000001,2047130
2000001,2047132
2000001,2047134
2000001,2047137
2000001,2047139
2000001,2047141
2000001,2047144
2000001,2047146
2000001,2047148
2000001,2047150
2000001,2047152
2000001,2047155
2000001,2047157
2000001,2047159
2000001,2047161
2000001,2047163
2000001,2047166
2000001,2047168
2000001,2047170
2000001,2047173
2000001,2047175
2000001,2047177
2000001,2047179
2000001,2047181
2000001,2047183
2000001,2047185
2000001,2047188
2000001,2047190
2000001,2047192
2000001,2047195
2000001,2047197
2000001,2047199
2000001,2047202
2000001,2047204
2000001,2047206
2000001,2047209
2000001,2047211
2000001,2047213
2000001,2047215
2000001,2047218
2000001,2047220
2000001,2047222
2000001,2047224
2000001,2047226
2000001,2047229
2000001,2047231
2000001,2047233
2000001,2047235
2000001,2047237
2000001,2047239
2000001,2047242
2000001,2047244
2000001,2047246
2000001,2047248
2000001,2047251
2000001,2047253
2000001,2047255
2000001,2047257
2000001,2047260
2000001,2047262
2000001,2047264
2000001,2047266
2000001,2047268
2000001,2047271
2000001,2047273
2000001,2047275
2000001,2047277
2000001,2047279
2000001,2047281
2000001,2047283
2000001,2047286
2000001,2047288
2000001,2047290
2000001,2047292
2000001,2047295
2000001,2047297
2000001,2047299
2000001,2047301
2000001,2047303
2000001,2047305
2000001,2047307
2000001,2047309
2000001,2047311
2000001,2047314
2000001,2047316
2000001,2047318
2000001,2047321
2000001,2047323
2000001,2047325
2000001,2047328
2000001,2047330
2000001,2047332
2000001,2047335
2000001,2047337
2000001,2047339
2000001,2047341
2000001,2047343
2000001,2047345
2000001,2047347
2000001,2047349
2000001,2047351
2000001,2047353
2000001,2047355
2000001,2047357
2000001,2047360
2000001,2047362
2000001,2047364
2000001,2047366
2000001,2047368
2000001,2047370
2000001,2047372
2000001,2047375
2000001,2047377
2000001,2047379
2000001,2047381
2000001,2047383
2000001,2047385
2000001,2047387
2000001,2047390
2000001,2047392
2000001,2047394
2000001,2047396
2000001,2047398
2000001,2047401
2000001,2047403
2000001,2047405
2000001,2047407
2000001,2047409
2000001,2047412
2000001,2047414
2000001,2047416
2000001,2047419
2000001,2047421
2000001,2047423
2000001,2047425
2000001,2047428
2000001,2047430
2000001,2047432
2000001,2047434
2000001,2047436
2000001,2047439
2000001,2047441
2000001,2047443
2000001,2047446
2000001,2047448
2000001,2047450
2000001,2047452
2000001,2047454
2000001,2047457
2000001,2047459
2000001,2047461
2000001,2047463
2000001,2047465
2000001,2047467
2000001,2047469
2000001,2047472
2000001,2047474
2000001,2047476
2000001,2047478
2000001,2047480
2000001,2047482
2000001,2047485
2000001,2047487
2000001,2047489
2000001,2047492
2000001,2047494
2000001,2047496
2000001,2047499
2000001,2047501
2000001,2047503
2000001,2047505
2000001,2047507
2000001,2047509
2000001,2047511
2000001,2047513
2000001,2047515
2000001,2047518
2000001,2047520
2000001,2047522
2000001,2047524
2000001,2047526
2000001,2047529
2000001,2047531
2000001,2047533
2000001,2047535
2000001,2047538
2000001,2047540
2000001,2047542
2000001,2047544
2000001,2047546
2000001,2047549
2000001,2047551
2000001,2047553
2000001,2047555
2000001,2047557
2000001,2047559
2000001,2047561
2000001,2047564
2000001,2047566
2000001,2047568
2000001,2047570
2000001,2047572
2000001,2047574
2000001,2047576
2000001,2047578
2000001,2047580
2000001,2047582
2000001,2047584
2000001,2047586
2000001,2047588
2000001,2047591
2000001,2047593
2000001,2047595
2000001,2047598
2000001,2047600
2000001,2047602
2000001,2047604
2000001,2047606
2000001,2047608
2000001,2047610
2000001,2047612
2000001,2047614
2000001,2047616
2000001,2047618
2000001,2047620
2000001,2047622
2000001,2047624
2000001,2047626
2000001,2047628
2000001,2047630
2000001,2047632
2000001,2047634
2000001,2047637
2000001,2047639
2000001,2047641
2000001,2047643
2000001,2047645
2000001,2047647
2000001,2047649
2000001,2047651
2000001,2047654
2000001,2047656
2000001,2047658
2000001,2047660
2000001,2047662
2000001,2047665
2000001,2047667
2000001,2047669
2000001,2047672
2000001,2047674
2000001,2047676
2000001,2047678
2000001,2047680
2000001,2047682
2000001,2047684
2000001,2047686
2000001,2047689
2000001,2047691
2000001,2047693
2000001,2047696
2000001,2047698
2000001,2047700
2000001,2047703
2000001,2047705
2000001,2047707
2000001,2047710
2000001,2047712
2000001,2047714
2000001,2047716
2000001,2047719
2000001,2047721
2000001,2047723
2000001,2047725
2000001,2047727
2000001,2047730
2000001,2047732
2000001,2047734
2000001,2047736
2000001,2047739
2000001,2047741
2000001,2047743
2000001,2047746
2000001,2047748
2000001,2047750
2000001,2047752
2000001,2047755
2000001,2047757
2000001,2047759
2000001,2047762
2000001,2047764
2000001,2047766
2000001,2047768
2000001,2047771
2000001,2047773
2000001,2047775
2000001,2047778
2000001,2047780
2000001,2047782
2000001,2047785
2000001,2047787
2000001,2047789
2000001,2047791
2000001,2047793
2000001,2047795
2000001,2047797
2000001,2047799
2000001,2047801
2000001,2047803
2000001,2047806
2000001,2047808
2000001,2047810
2000001,2047813
2000001,2047815
2000001,2047817
2000001,2047820
2000001,2047822
2000001,2047824
2000001,2047826
2000001,2047829
2000001,2047831
2000001,2047833
2000001,2047836
2000001,2047838
2000001,2047840
2000001,2047843
2000001,2047845
2000001,2047847
2000001,2047849
2000001,2047852
2000001,2047854
2000001,2047856
2000001,2047858
2000001,2047861
2000001,2047863
2000001,2047865
2000001,2047867
2000001,2047869
2000001,2047872
2000001,2047874
2000001,2047876
2000001,2047878
2000001,2047881
2000001,2047883
2000001,2047885
2000001,2047887
2000001,2047889
2000001,2047891
2000001,2047893
2000001,2047895
2000001,2047897
2000001,2047900
2000001,2047902
2000001,2047904
2000001,2047906
2000001,2047909
2000001,2047911
2000001,2047913
2000001,2047915
2000001,2047918
2000001,2047920
2000001,2047922
2000001,2047924
2000001,2047927
2000001,2047929
2000001,2047931
2000001,2047933
2000001,2047935
2000001,2047937
2000001,2047939
2000001,2047941
2000001,2047943
2000001,2047945
2000001,2047947
2000001,2047949
2000001,2047951
2000001,2047954
2000001,2047956
2000001,2047958
2000001,2047960
2000001,2047962
2000001,2047964
2000001,2047966
2000001,2047968
2000001,2047971
2000001,2047973
2000001,2047975
2000001,2047977
2000001,2047980
2000001,2047982
2000001,2047984
2000001,2047986
2000001,2047989
2000001,2047991
2000001,2047993
2000001,2047996
2000001,2047998
2000001,2048000
2000001,2048003
2000001,2048005
2000001,2048007
2000001,2048010
2000001,2048012
2000001,2048014
2000001,2048017
2000001,2048019
2000001,2048021
2000001,2048024
2000001,2048026
2000001,2048028
2000001,2048031
2000001,2048033
2000001,2048035
2000001,2048037
2000001,2048040
2000001,2048042
2000001,2048044
2000001,2048046
2000001,2048049
2000001,2048051
2000001,2048053
2000001,2048056
2000001,2048058
2000001,2048060
2000001,2048062
2000001,2048064
2000001,2048067
2000001,2048069
2000001,2048071
2000001,2048073
2000001,2048075
2000001,2048077
2000001,2048080
2000001,2048082
2000001,2048084
2000001,2048086
2000001,2048089
2000001,2048091
2000001,2048093
2000001,2048096
2000001,2048098
