qualifier,annotationextension,id,ontologytermid,subjectid,class
,,1014957,1003279,1014958,org.intermine.model.bio.GOAnnotation
,,1014960,1001462,1014958,org.intermine.model.bio.GOAnnotation
,,1014962,1001676,1014958,org.intermine.model.bio.GOAnnotation
,,1014968,1002042,1014969,org.intermine.model.bio.GOAnnotation
,,1014971,1002046,1014969,org.intermine.model.bio.GOAnnotation
,,1014973,1001676,1014969,org.intermine.model.bio.GOAnnotation
,,1015063,1005031,1015064,org.intermine.model.bio.GOAnnotation
,,1015066,1008691,1015064,org.intermine.model.bio.GOAnnotation
,,1015069,1015067,1015064,org.intermine.model.bio.GOAnnotation
,,1015071,1002167,1015064,org.intermine.model.bio.GOAnnotation
,,1015074,1015072,1015064,org.intermine.model.bio.GOAnnotation
,,1015085,1001088,1015086,org.intermine.model.bio.GOAnnotation
,,1015088,1001451,1015086,org.intermine.model.bio.GOAnnotation
,,1015095,1015093,1015096,org.intermine.model.bio.GOAnnotation
,,1015099,1015097,1015096,org.intermine.model.bio.GOAnnotation
,,1015110,1006649,1015111,org.intermine.model.bio.GOAnnotation
,,1015113,1006685,1015111,org.intermine.model.bio.GOAnnotation
,,1015115,1001451,1015111,org.intermine.model.bio.GOAnnotation
,,1015117,1005238,1015111,org.intermine.model.bio.GOAnnotation
,,1015133,1002613,1015134,org.intermine.model.bio.GOAnnotation
,,1015136,1002688,1015134,org.intermine.model.bio.GOAnnotation
,,1015138,1002616,1015134,org.intermine.model.bio.GOAnnotation
,,1015202,1002613,1015203,org.intermine.model.bio.GOAnnotation
,,1015205,1002616,1015203,org.intermine.model.bio.GOAnnotation
,,1015207,1001676,1015203,org.intermine.model.bio.GOAnnotation
,,1015213,1011991,1015214,org.intermine.model.bio.GOAnnotation
,,1015271,1004766,1015272,org.intermine.model.bio.GOAnnotation
,,1015274,1004770,1015272,org.intermine.model.bio.GOAnnotation
,,1015321,1012845,1015322,org.intermine.model.bio.GOAnnotation
,,1015324,1002802,1015322,org.intermine.model.bio.GOAnnotation
,,1015326,1012851,1015322,org.intermine.model.bio.GOAnnotation
,,1015332,1001428,1015333,org.intermine.model.bio.GOAnnotation
,,1015335,1001432,1015333,org.intermine.model.bio.GOAnnotation
,,1015375,1002385,1015376,org.intermine.model.bio.GOAnnotation
,,1015378,1002389,1015376,org.intermine.model.bio.GOAnnotation
,,1015380,1002392,1015376,org.intermine.model.bio.GOAnnotation
,,1015382,1001056,1015376,org.intermine.model.bio.GOAnnotation
,,1015388,1001630,1015389,org.intermine.model.bio.GOAnnotation
,,1015391,1003279,1015389,org.intermine.model.bio.GOAnnotation
,,1015393,1001451,1015389,org.intermine.model.bio.GOAnnotation
,,1015395,1001676,1015389,org.intermine.model.bio.GOAnnotation
,,1015454,1009062,1015455,org.intermine.model.bio.GOAnnotation
,,1015457,1003419,1015455,org.intermine.model.bio.GOAnnotation
,,1015459,1001056,1015455,org.intermine.model.bio.GOAnnotation
,,1015470,1001742,1015471,org.intermine.model.bio.GOAnnotation
,,1015473,1007275,1015471,org.intermine.model.bio.GOAnnotation
,,1015484,1000478,1015485,org.intermine.model.bio.GOAnnotation
,,1015505,1001142,1015506,org.intermine.model.bio.GOAnnotation
,,1015508,1001451,1015506,org.intermine.model.bio.GOAnnotation
,,1015576,1002613,1015577,org.intermine.model.bio.GOAnnotation
,,1015579,1002688,1015577,org.intermine.model.bio.GOAnnotation
,,1015581,1002616,1015577,org.intermine.model.bio.GOAnnotation
,,1015610,1001664,1015611,org.intermine.model.bio.GOAnnotation
,,1015613,1000478,1015611,org.intermine.model.bio.GOAnnotation
,,1015616,1015614,1015611,org.intermine.model.bio.GOAnnotation
,,1015619,1015617,1015611,org.intermine.model.bio.GOAnnotation
,,1015621,1001888,1015611,org.intermine.model.bio.GOAnnotation
,,1015642,1015640,1015643,org.intermine.model.bio.GOAnnotation
,,1015646,1015644,1015643,org.intermine.model.bio.GOAnnotation
,,1015649,1015647,1015643,org.intermine.model.bio.GOAnnotation
,,1015652,1015650,1015643,org.intermine.model.bio.GOAnnotation
,,1015654,1001888,1015643,org.intermine.model.bio.GOAnnotation
,,1015730,1002293,1015731,org.intermine.model.bio.GOAnnotation
,,1015734,1015732,1015731,org.intermine.model.bio.GOAnnotation
,,1015737,1015735,1015731,org.intermine.model.bio.GOAnnotation
,,1015753,1002409,1015754,org.intermine.model.bio.GOAnnotation
,,1015756,1007876,1015754,org.intermine.model.bio.GOAnnotation
,,1015758,1001056,1015754,org.intermine.model.bio.GOAnnotation
,,1015760,1007883,1015754,org.intermine.model.bio.GOAnnotation
,,1015781,1000478,1015782,org.intermine.model.bio.GOAnnotation
,,1015784,1001915,1015782,org.intermine.model.bio.GOAnnotation
,,1015786,1001918,1015782,org.intermine.model.bio.GOAnnotation
,,1015789,1015787,1015782,org.intermine.model.bio.GOAnnotation
,,1015813,1002613,1015814,org.intermine.model.bio.GOAnnotation
,,1015816,1001251,1015814,org.intermine.model.bio.GOAnnotation
,,1015819,1015817,1015814,org.intermine.model.bio.GOAnnotation
,,1015869,1003043,1015870,org.intermine.model.bio.GOAnnotation
,,1015872,1001742,1015870,org.intermine.model.bio.GOAnnotation
,,1015883,1001176,1015884,org.intermine.model.bio.GOAnnotation
,,1015886,1003023,1015884,org.intermine.model.bio.GOAnnotation
,,1015888,1001183,1015884,org.intermine.model.bio.GOAnnotation
,,1015895,1015893,1015896,org.intermine.model.bio.GOAnnotation
,,1015899,1015897,1015896,org.intermine.model.bio.GOAnnotation
,,1015902,1015900,1015896,org.intermine.model.bio.GOAnnotation
,,1015908,1001251,1015909,org.intermine.model.bio.GOAnnotation
,,1015950,1002293,1015951,org.intermine.model.bio.GOAnnotation
,,1015953,1014878,1015951,org.intermine.model.bio.GOAnnotation
,,1015955,1001748,1015951,org.intermine.model.bio.GOAnnotation
,,1015988,1002385,1015989,org.intermine.model.bio.GOAnnotation
,,1015991,1002389,1015989,org.intermine.model.bio.GOAnnotation
,,1015993,1002392,1015989,org.intermine.model.bio.GOAnnotation
,,1015995,1001056,1015989,org.intermine.model.bio.GOAnnotation
,,1016001,1001176,1016002,org.intermine.model.bio.GOAnnotation
,,1016004,1001180,1016002,org.intermine.model.bio.GOAnnotation
,,1016006,1001183,1016002,org.intermine.model.bio.GOAnnotation
,,1016027,1002802,1016028,org.intermine.model.bio.GOAnnotation
,,1016119,1005031,1016120,org.intermine.model.bio.GOAnnotation
,,1016122,1002167,1016120,org.intermine.model.bio.GOAnnotation
,,1016173,1001873,1016174,org.intermine.model.bio.GOAnnotation
,,1016176,1002613,1016174,org.intermine.model.bio.GOAnnotation
,,1016178,1002616,1016174,org.intermine.model.bio.GOAnnotation
,,1016180,1001676,1016174,org.intermine.model.bio.GOAnnotation
,,1016198,1004780,1016199,org.intermine.model.bio.GOAnnotation
,,1016201,1007275,1016199,org.intermine.model.bio.GOAnnotation
,,1016203,1001223,1016199,org.intermine.model.bio.GOAnnotation
,,1016234,1001176,1016235,org.intermine.model.bio.GOAnnotation
,,1016237,1001180,1016235,org.intermine.model.bio.GOAnnotation
,,1016239,1001183,1016235,org.intermine.model.bio.GOAnnotation
,,1016246,1000478,1016247,org.intermine.model.bio.GOAnnotation
,,1016249,1001873,1016247,org.intermine.model.bio.GOAnnotation
,,1016252,1016250,1016247,org.intermine.model.bio.GOAnnotation
,,1016254,1001676,1016247,org.intermine.model.bio.GOAnnotation
,,1016265,1002224,1016266,org.intermine.model.bio.GOAnnotation
,,1016268,1003419,1016266,org.intermine.model.bio.GOAnnotation
,,1016270,1001676,1016266,org.intermine.model.bio.GOAnnotation
,,1016272,1009153,1016266,org.intermine.model.bio.GOAnnotation
,,1016284,1016282,1016285,org.intermine.model.bio.GOAnnotation
,,1016287,1002175,1016285,org.intermine.model.bio.GOAnnotation
,,1016308,1016306,1016309,org.intermine.model.bio.GOAnnotation
,,1016311,1008826,1016309,org.intermine.model.bio.GOAnnotation
,,1016340,1010937,1016341,org.intermine.model.bio.GOAnnotation
,,1016343,1011394,1016341,org.intermine.model.bio.GOAnnotation
,,1016345,1009496,1016341,org.intermine.model.bio.GOAnnotation
,,1016347,1011397,1016341,org.intermine.model.bio.GOAnnotation
,,1016383,1004295,1016384,org.intermine.model.bio.GOAnnotation
,,1016386,1001863,1016384,org.intermine.model.bio.GOAnnotation
,,1016388,1001676,1016384,org.intermine.model.bio.GOAnnotation
,,1016409,1001885,1016410,org.intermine.model.bio.GOAnnotation
,,1016412,1015817,1016410,org.intermine.model.bio.GOAnnotation
,,1016419,1001742,1016420,org.intermine.model.bio.GOAnnotation
,,1016422,1004504,1016420,org.intermine.model.bio.GOAnnotation
,,1016449,1016447,1016450,org.intermine.model.bio.GOAnnotation
,,1016535,1001251,1016536,org.intermine.model.bio.GOAnnotation
,,1016539,1016537,1016536,org.intermine.model.bio.GOAnnotation
,,1016541,1013061,1016536,org.intermine.model.bio.GOAnnotation
,,1016543,1001888,1016536,org.intermine.model.bio.GOAnnotation
,,1016564,1002802,1016565,org.intermine.model.bio.GOAnnotation
,,1016592,1002374,1016593,org.intermine.model.bio.GOAnnotation
,,1016599,1001056,1016600,org.intermine.model.bio.GOAnnotation
,,1016607,1001742,1016608,org.intermine.model.bio.GOAnnotation
,,1016610,1001104,1016608,org.intermine.model.bio.GOAnnotation
,,1016643,1016641,1016644,org.intermine.model.bio.GOAnnotation
,,1016646,1002462,1016644,org.intermine.model.bio.GOAnnotation
,,1016657,1002374,1016658,org.intermine.model.bio.GOAnnotation
,,1016664,1001479,1016665,org.intermine.model.bio.GOAnnotation
,,1016667,1002224,1016665,org.intermine.model.bio.GOAnnotation
,,1016669,1001748,1016665,org.intermine.model.bio.GOAnnotation
,,1016695,1002613,1016696,org.intermine.model.bio.GOAnnotation
,,1016698,1002616,1016696,org.intermine.model.bio.GOAnnotation
,,1016700,1001676,1016696,org.intermine.model.bio.GOAnnotation
,,1016726,1007031,1016727,org.intermine.model.bio.GOAnnotation
,,1016729,1007883,1016727,org.intermine.model.bio.GOAnnotation
,,1016731,1002167,1016727,org.intermine.model.bio.GOAnnotation
,,1016766,1001088,1016767,org.intermine.model.bio.GOAnnotation
,,1016769,1011461,1016767,org.intermine.model.bio.GOAnnotation
,,1016771,1011464,1016767,org.intermine.model.bio.GOAnnotation
,,1016782,1001458,1016783,org.intermine.model.bio.GOAnnotation
,,1016785,1001462,1016783,org.intermine.model.bio.GOAnnotation
,,1016801,1003367,1016802,org.intermine.model.bio.GOAnnotation
,,1016804,1001462,1016802,org.intermine.model.bio.GOAnnotation
,,1016806,1001676,1016802,org.intermine.model.bio.GOAnnotation
,,1016848,1000478,1016849,org.intermine.model.bio.GOAnnotation
,,1016851,1007876,1016849,org.intermine.model.bio.GOAnnotation
,,1016853,1001915,1016849,org.intermine.model.bio.GOAnnotation
,,1016855,1001918,1016849,org.intermine.model.bio.GOAnnotation
,,1016857,1015787,1016849,org.intermine.model.bio.GOAnnotation
,,1016898,1016896,1016899,org.intermine.model.bio.GOAnnotation
,,1016901,1001742,1016899,org.intermine.model.bio.GOAnnotation
,,1016919,1016917,1016920,org.intermine.model.bio.GOAnnotation
,,1016922,1001873,1016920,org.intermine.model.bio.GOAnnotation
,,1016925,1016923,1016920,org.intermine.model.bio.GOAnnotation
,,1016927,1001676,1016920,org.intermine.model.bio.GOAnnotation
,,1016933,1000478,1016934,org.intermine.model.bio.GOAnnotation
,,1016940,1001664,1016941,org.intermine.model.bio.GOAnnotation
,,1016943,1001142,1016941,org.intermine.model.bio.GOAnnotation
,,1016945,1004783,1016941,org.intermine.model.bio.GOAnnotation
,,1016947,1002031,1016941,org.intermine.model.bio.GOAnnotation
,,1016949,1001451,1016941,org.intermine.model.bio.GOAnnotation
,,1016951,1001676,1016941,org.intermine.model.bio.GOAnnotation
,,1016954,1016952,1016941,org.intermine.model.bio.GOAnnotation
,,1016975,1016973,1016976,org.intermine.model.bio.GOAnnotation
,,1016979,1016977,1016976,org.intermine.model.bio.GOAnnotation
,,1016981,1002020,1016976,org.intermine.model.bio.GOAnnotation
,,1016983,1002802,1016976,org.intermine.model.bio.GOAnnotation
,,1016985,1004217,1016976,org.intermine.model.bio.GOAnnotation
,,1016987,1007192,1016976,org.intermine.model.bio.GOAnnotation
,,1016990,1016988,1016976,org.intermine.model.bio.GOAnnotation
,,1017012,1002385,1017013,org.intermine.model.bio.GOAnnotation
,,1017015,1002389,1017013,org.intermine.model.bio.GOAnnotation
,,1017017,1002392,1017013,org.intermine.model.bio.GOAnnotation
,,1017019,1001056,1017013,org.intermine.model.bio.GOAnnotation
,,1017025,1002688,1017026,org.intermine.model.bio.GOAnnotation
,,1017028,1001451,1017026,org.intermine.model.bio.GOAnnotation
,,1017055,1000478,1017056,org.intermine.model.bio.GOAnnotation
,,1017059,1017057,1017056,org.intermine.model.bio.GOAnnotation
,,1017061,1002187,1017056,org.intermine.model.bio.GOAnnotation
,,1017063,1001676,1017056,org.intermine.model.bio.GOAnnotation
,,1017084,1002374,1017085,org.intermine.model.bio.GOAnnotation
,,1017106,1001664,1017107,org.intermine.model.bio.GOAnnotation
,,1017109,1002031,1017107,org.intermine.model.bio.GOAnnotation
,,1017111,1001451,1017107,org.intermine.model.bio.GOAnnotation
,,1017150,1001165,1017151,org.intermine.model.bio.GOAnnotation
,,1017153,1001169,1017151,org.intermine.model.bio.GOAnnotation
,,1017228,1010144,1017229,org.intermine.model.bio.GOAnnotation
,,1017231,1002385,1017229,org.intermine.model.bio.GOAnnotation
,,1017233,1002389,1017229,org.intermine.model.bio.GOAnnotation
,,1017235,1002392,1017229,org.intermine.model.bio.GOAnnotation
,,1017237,1001056,1017229,org.intermine.model.bio.GOAnnotation
,,1017244,1001442,1017245,org.intermine.model.bio.GOAnnotation
,,1017247,1001223,1017245,org.intermine.model.bio.GOAnnotation
,,1017249,1001448,1017245,org.intermine.model.bio.GOAnnotation
,,1017251,1001451,1017245,org.intermine.model.bio.GOAnnotation
,,1017276,1002183,1017277,org.intermine.model.bio.GOAnnotation
,,1017279,1002187,1017277,org.intermine.model.bio.GOAnnotation
,,1017281,1002190,1017277,org.intermine.model.bio.GOAnnotation
,,1017283,1001676,1017277,org.intermine.model.bio.GOAnnotation
,,1017289,1001458,1017290,org.intermine.model.bio.GOAnnotation
,,1017322,1001251,1017323,org.intermine.model.bio.GOAnnotation
,,1017393,1001142,1017394,org.intermine.model.bio.GOAnnotation
,,1017396,1001088,1017394,org.intermine.model.bio.GOAnnotation
,,1017405,1017403,1017406,org.intermine.model.bio.GOAnnotation
,,1017409,1017407,1017406,org.intermine.model.bio.GOAnnotation
,,1017411,1001888,1017406,org.intermine.model.bio.GOAnnotation
,,1017453,1014055,1017454,org.intermine.model.bio.GOAnnotation
,,1017456,1001223,1017454,org.intermine.model.bio.GOAnnotation
,,1017459,1017457,1017454,org.intermine.model.bio.GOAnnotation
,,1017461,1001451,1017454,org.intermine.model.bio.GOAnnotation
,,1017463,1001676,1017454,org.intermine.model.bio.GOAnnotation
,,1017474,1002688,1017475,org.intermine.model.bio.GOAnnotation
,,1017487,1001873,1017488,org.intermine.model.bio.GOAnnotation
,,1017490,1001676,1017488,org.intermine.model.bio.GOAnnotation
,,1017493,1017491,1017488,org.intermine.model.bio.GOAnnotation
,,1017496,1017494,1017488,org.intermine.model.bio.GOAnnotation
,,1017520,1001742,1017521,org.intermine.model.bio.GOAnnotation
,,1017524,1017522,1017521,org.intermine.model.bio.GOAnnotation
,,1017530,1002224,1017531,org.intermine.model.bio.GOAnnotation
,,1017533,1002385,1017531,org.intermine.model.bio.GOAnnotation
,,1017560,1000478,1017561,org.intermine.model.bio.GOAnnotation
,,1017563,1001880,1017561,org.intermine.model.bio.GOAnnotation
,,1017565,1001748,1017561,org.intermine.model.bio.GOAnnotation
,,1017567,1001088,1017561,org.intermine.model.bio.GOAnnotation
,,1017599,1000478,1017600,org.intermine.model.bio.GOAnnotation
,,1017602,1002224,1017600,org.intermine.model.bio.GOAnnotation
,,1017604,1001915,1017600,org.intermine.model.bio.GOAnnotation
,,1017616,1017614,1017617,org.intermine.model.bio.GOAnnotation
,,1017620,1017618,1017617,org.intermine.model.bio.GOAnnotation
,,1017622,1001251,1017617,org.intermine.model.bio.GOAnnotation
,,1017625,1017623,1017617,org.intermine.model.bio.GOAnnotation
,,1017627,1014018,1017617,org.intermine.model.bio.GOAnnotation
,,1017633,1001742,1017634,org.intermine.model.bio.GOAnnotation
,,1017636,1001104,1017634,org.intermine.model.bio.GOAnnotation
,,1017643,1017641,1017644,org.intermine.model.bio.GOAnnotation
,,1017666,1011362,1017667,org.intermine.model.bio.GOAnnotation
,,1017669,1002802,1017667,org.intermine.model.bio.GOAnnotation
,,1017672,1017670,1017667,org.intermine.model.bio.GOAnnotation
,,1017696,1001458,1017697,org.intermine.model.bio.GOAnnotation
,,1017699,1001180,1017697,org.intermine.model.bio.GOAnnotation
,,1017705,1001742,1017706,org.intermine.model.bio.GOAnnotation
,,1017708,1001104,1017706,org.intermine.model.bio.GOAnnotation
,,1017735,1007031,1017736,org.intermine.model.bio.GOAnnotation
,,1017738,1007883,1017736,org.intermine.model.bio.GOAnnotation
,,1017740,1002167,1017736,org.intermine.model.bio.GOAnnotation
,,1017752,1017750,1017753,org.intermine.model.bio.GOAnnotation
,,1017756,1017754,1017753,org.intermine.model.bio.GOAnnotation
,,1017767,1001251,1017768,org.intermine.model.bio.GOAnnotation
,,1017811,1001176,1017812,org.intermine.model.bio.GOAnnotation
,,1017814,1001180,1017812,org.intermine.model.bio.GOAnnotation
,,1017816,1001183,1017812,org.intermine.model.bio.GOAnnotation
,,1017862,1001142,1017863,org.intermine.model.bio.GOAnnotation
,,1017865,1001458,1017863,org.intermine.model.bio.GOAnnotation
,,1017867,1001462,1017863,org.intermine.model.bio.GOAnnotation
,,1017873,1001176,1017874,org.intermine.model.bio.GOAnnotation
,,1017876,1001180,1017874,org.intermine.model.bio.GOAnnotation
,,1017878,1001183,1017874,org.intermine.model.bio.GOAnnotation
,,1017884,1003043,1017885,org.intermine.model.bio.GOAnnotation
,,1017900,1002187,1017901,org.intermine.model.bio.GOAnnotation
,,1017903,1001676,1017901,org.intermine.model.bio.GOAnnotation
,,1017972,1002175,1017973,org.intermine.model.bio.GOAnnotation
,,1017989,1001056,1017990,org.intermine.model.bio.GOAnnotation
,,1017997,1017995,1017998,org.intermine.model.bio.GOAnnotation
,,1018045,1001104,1018046,org.intermine.model.bio.GOAnnotation
,,1018054,1004189,1018055,org.intermine.model.bio.GOAnnotation
,,1018057,1011991,1018055,org.intermine.model.bio.GOAnnotation
,,1018060,1018058,1018055,org.intermine.model.bio.GOAnnotation
,,1018062,1003419,1018055,org.intermine.model.bio.GOAnnotation
,,1018064,1001056,1018055,org.intermine.model.bio.GOAnnotation
,,1018095,1002224,1018096,org.intermine.model.bio.GOAnnotation
,,1018098,1007064,1018096,org.intermine.model.bio.GOAnnotation
,,1018109,1001142,1018110,org.intermine.model.bio.GOAnnotation
,,1018112,1001088,1018110,org.intermine.model.bio.GOAnnotation
,,1018158,1018156,1018159,org.intermine.model.bio.GOAnnotation
,,1018161,1001223,1018159,org.intermine.model.bio.GOAnnotation
,,1018164,1018162,1018159,org.intermine.model.bio.GOAnnotation
,,1018166,1001451,1018159,org.intermine.model.bio.GOAnnotation
,,1018169,1018167,1018159,org.intermine.model.bio.GOAnnotation
,,1018256,1007876,1018257,org.intermine.model.bio.GOAnnotation
,,1018259,1007880,1018257,org.intermine.model.bio.GOAnnotation
,,1018261,1007883,1018257,org.intermine.model.bio.GOAnnotation
,,1018268,1003419,1018269,org.intermine.model.bio.GOAnnotation
,,1018271,1004138,1018269,org.intermine.model.bio.GOAnnotation
,,1018273,1001676,1018269,org.intermine.model.bio.GOAnnotation
,,1018289,1001142,1018290,org.intermine.model.bio.GOAnnotation
,,1018292,1011475,1018290,org.intermine.model.bio.GOAnnotation
,,1018294,1011478,1018290,org.intermine.model.bio.GOAnnotation
,,1018313,1001142,1018314,org.intermine.model.bio.GOAnnotation
,,1018316,1009641,1018314,org.intermine.model.bio.GOAnnotation
,,1018318,1009644,1018314,org.intermine.model.bio.GOAnnotation
,,1018344,1001885,1018345,org.intermine.model.bio.GOAnnotation
,,1018347,1015817,1018345,org.intermine.model.bio.GOAnnotation
,,1018369,1001859,1018370,org.intermine.model.bio.GOAnnotation
,,1018372,1001863,1018370,org.intermine.model.bio.GOAnnotation
,,1018374,1001676,1018370,org.intermine.model.bio.GOAnnotation
,,1018380,1000478,1018381,org.intermine.model.bio.GOAnnotation
,,1018384,1018382,1018381,org.intermine.model.bio.GOAnnotation
,,1018386,1003220,1018381,org.intermine.model.bio.GOAnnotation
,,1018388,1001915,1018381,org.intermine.model.bio.GOAnnotation
,,1018390,1001918,1018381,org.intermine.model.bio.GOAnnotation
,,1018412,1001462,1018413,org.intermine.model.bio.GOAnnotation
,,1018432,1002224,1018433,org.intermine.model.bio.GOAnnotation
,,1018435,1005641,1018433,org.intermine.model.bio.GOAnnotation
,,1018437,1005644,1018433,org.intermine.model.bio.GOAnnotation
,,1018439,1001088,1018433,org.intermine.model.bio.GOAnnotation
,,1018441,1005649,1018433,org.intermine.model.bio.GOAnnotation
,,1018493,1004780,1018494,org.intermine.model.bio.GOAnnotation
,,1018497,1018495,1018494,org.intermine.model.bio.GOAnnotation
,,1018499,1001676,1018494,org.intermine.model.bio.GOAnnotation
,,1018506,1018504,1018507,org.intermine.model.bio.GOAnnotation
,,1018509,1004500,1018507,org.intermine.model.bio.GOAnnotation
,,1018511,1015817,1018507,org.intermine.model.bio.GOAnnotation
,,1018513,1004892,1018507,org.intermine.model.bio.GOAnnotation
,,1018565,1018563,1018566,org.intermine.model.bio.GOAnnotation
,,1018589,1002688,1018590,org.intermine.model.bio.GOAnnotation
,,1018633,1010305,1018634,org.intermine.model.bio.GOAnnotation
,,1018636,1001251,1018634,org.intermine.model.bio.GOAnnotation
,,1018638,1001844,1018634,org.intermine.model.bio.GOAnnotation
,,1018649,1010937,1018650,org.intermine.model.bio.GOAnnotation
,,1018652,1011394,1018650,org.intermine.model.bio.GOAnnotation
,,1018654,1011397,1018650,org.intermine.model.bio.GOAnnotation
,,1018660,1000478,1018661,org.intermine.model.bio.GOAnnotation
,,1018663,1002224,1018661,org.intermine.model.bio.GOAnnotation
,,1018666,1018664,1018661,org.intermine.model.bio.GOAnnotation
,,1018750,1001165,1018751,org.intermine.model.bio.GOAnnotation
,,1018754,1018752,1018751,org.intermine.model.bio.GOAnnotation
,,1018765,1004766,1018766,org.intermine.model.bio.GOAnnotation
,,1018768,1004770,1018766,org.intermine.model.bio.GOAnnotation
,,1018784,1001664,1018785,org.intermine.model.bio.GOAnnotation
,,1018788,1018786,1018785,org.intermine.model.bio.GOAnnotation
,,1018810,1018808,1018811,org.intermine.model.bio.GOAnnotation
,,1018814,1018812,1018811,org.intermine.model.bio.GOAnnotation
,,1018816,1006788,1018811,org.intermine.model.bio.GOAnnotation
,,1018818,1003000,1018811,org.intermine.model.bio.GOAnnotation
,,1018832,1018830,1018833,org.intermine.model.bio.GOAnnotation
,,1018835,1003736,1018833,org.intermine.model.bio.GOAnnotation
,,1018920,1000478,1018921,org.intermine.model.bio.GOAnnotation
,,1018923,1001458,1018921,org.intermine.model.bio.GOAnnotation
,,1018925,1002802,1018921,org.intermine.model.bio.GOAnnotation
,,1018940,1001458,1018941,org.intermine.model.bio.GOAnnotation
,,1018943,1001462,1018941,org.intermine.model.bio.GOAnnotation
,,1018966,1000478,1018967,org.intermine.model.bio.GOAnnotation
,,1019006,1001458,1019007,org.intermine.model.bio.GOAnnotation
,,1019009,1001462,1019007,org.intermine.model.bio.GOAnnotation
,,1019015,1001165,1019016,org.intermine.model.bio.GOAnnotation
,,1019018,1003540,1019016,org.intermine.model.bio.GOAnnotation
,,1019020,1004892,1019016,org.intermine.model.bio.GOAnnotation
,,1019027,1008491,1019028,org.intermine.model.bio.GOAnnotation
,,1019030,1011475,1019028,org.intermine.model.bio.GOAnnotation
,,1019032,1008495,1019028,org.intermine.model.bio.GOAnnotation
,,1019087,1000478,1019088,org.intermine.model.bio.GOAnnotation
,,1019090,1011362,1019088,org.intermine.model.bio.GOAnnotation
,,1019126,1014009,1019127,org.intermine.model.bio.GOAnnotation
,,1019129,1014018,1019127,org.intermine.model.bio.GOAnnotation
,,1019174,1005031,1019175,org.intermine.model.bio.GOAnnotation
,,1019177,1015067,1019175,org.intermine.model.bio.GOAnnotation
,,1019179,1002167,1019175,org.intermine.model.bio.GOAnnotation
,,1019233,1003419,1019234,org.intermine.model.bio.GOAnnotation
,,1019236,1003423,1019234,org.intermine.model.bio.GOAnnotation
,,1019238,1001056,1019234,org.intermine.model.bio.GOAnnotation
,,1019240,1001676,1019234,org.intermine.model.bio.GOAnnotation
,,1019248,1006649,1019249,org.intermine.model.bio.GOAnnotation
,,1019251,1001451,1019249,org.intermine.model.bio.GOAnnotation
,,1019253,1005238,1019249,org.intermine.model.bio.GOAnnotation
,,1019270,1016641,1019271,org.intermine.model.bio.GOAnnotation
,,1019274,1019272,1019271,org.intermine.model.bio.GOAnnotation
,,1019276,1007418,1019271,org.intermine.model.bio.GOAnnotation
,,1019282,1001251,1019283,org.intermine.model.bio.GOAnnotation
,,1019285,1001742,1019283,org.intermine.model.bio.GOAnnotation
,,1019287,1001104,1019283,org.intermine.model.bio.GOAnnotation
,,1019295,1003531,1019296,org.intermine.model.bio.GOAnnotation
,,1019299,1019297,1019296,org.intermine.model.bio.GOAnnotation
,,1019301,1001223,1019296,org.intermine.model.bio.GOAnnotation
,,1019303,1001451,1019296,org.intermine.model.bio.GOAnnotation
,,1019305,1001676,1019296,org.intermine.model.bio.GOAnnotation
,,1019325,1001176,1019326,org.intermine.model.bio.GOAnnotation
,,1019328,1001180,1019326,org.intermine.model.bio.GOAnnotation
,,1019330,1001183,1019326,org.intermine.model.bio.GOAnnotation
,,1019392,1001104,1019393,org.intermine.model.bio.GOAnnotation
,,1019414,1001104,1019415,org.intermine.model.bio.GOAnnotation
,,1019421,1004138,1019422,org.intermine.model.bio.GOAnnotation
,,1019424,1001676,1019422,org.intermine.model.bio.GOAnnotation
,,1019430,1003043,1019431,org.intermine.model.bio.GOAnnotation
,,1019446,1001056,1019447,org.intermine.model.bio.GOAnnotation
,,1019474,1011006,1019475,org.intermine.model.bio.GOAnnotation
,,1019477,1001462,1019475,org.intermine.model.bio.GOAnnotation
,,1019479,1011012,1019475,org.intermine.model.bio.GOAnnotation
,,1019481,1011015,1019475,org.intermine.model.bio.GOAnnotation
,,1019492,1001176,1019493,org.intermine.model.bio.GOAnnotation
,,1019495,1001180,1019493,org.intermine.model.bio.GOAnnotation
,,1019497,1001183,1019493,org.intermine.model.bio.GOAnnotation
,,1019540,1009062,1019541,org.intermine.model.bio.GOAnnotation
,,1019543,1001251,1019541,org.intermine.model.bio.GOAnnotation
,,1019545,1003419,1019541,org.intermine.model.bio.GOAnnotation
,,1019547,1007880,1019541,org.intermine.model.bio.GOAnnotation
,,1019549,1001056,1019541,org.intermine.model.bio.GOAnnotation
,,1019565,1005031,1019566,org.intermine.model.bio.GOAnnotation
,,1019568,1015067,1019566,org.intermine.model.bio.GOAnnotation
,,1019570,1002167,1019566,org.intermine.model.bio.GOAnnotation
,,1019644,1001873,1019645,org.intermine.model.bio.GOAnnotation
,,1019647,1002613,1019645,org.intermine.model.bio.GOAnnotation
,,1019649,1002616,1019645,org.intermine.model.bio.GOAnnotation
,,1019651,1001676,1019645,org.intermine.model.bio.GOAnnotation
,,1019657,1010925,1019658,org.intermine.model.bio.GOAnnotation
,,1019660,1009756,1019658,org.intermine.model.bio.GOAnnotation
,,1019676,1000478,1019677,org.intermine.model.bio.GOAnnotation
