bioentities,publications
1021162,1000097
1021163,1000097
1021167,1000097
1021168,1000097
1021192,1000097
1021193,1000097
1021197,1000097
1021198,1000097
1021205,1000097
1021208,1000097
1021212,1000097
1021213,1000097
1021217,1000097
1021218,1000097
1021222,1000097
1021223,1000097
1021227,1000097
1021228,1000097
1021232,1000097
1021268,1000097
1021269,1000097
1021273,1000097
1021274,1000097
1021305,1000097
1021306,1000097
1021312,1000097
1021319,1000097
1021323,1000097
1021324,1000097
1021328,1000097
1021329,1000097
1021333,1000097
1021334,1000097
1021341,1000097
1021344,1000097
1021350,1000097
1021355,1000097
1021379,1000097
1021380,1000097
1021384,1000097
1021385,1000097
1021409,1000097
1021410,1000097
1021416,1000097
1021423,1000097
1021429,1000097
1021437,1000097
1021441,1000097
1021442,1000097
1021446,1000097
1021447,1000097
1021451,1000097
1021452,1000097
1021456,1000097
1021457,1000097
1021466,1000097
1021492,1000097
1021493,1000097
1021497,1000097
1021498,1000097
1021504,1000097
1021513,1000097
1021519,1000097
1021526,1000097
1021558,1000097
1021564,1000097
1021573,1000097
1021580,1000097
1021584,1000097
1021585,1000097
1021589,1000097
1021590,1000097
1021596,1000097
1021599,1000097
1021605,1000097
1021608,1000097
1021616,1000097
1021638,1000097
1021639,1000097
1021643,1000097
1021644,1000097
1021664,1000097
1021665,1000097
1021669,1000097
1021670,1000097
1021676,1000097
1021681,1000097
1021685,1000097
1021686,1000097
1021692,1000097
1021693,1000097
1021697,1000097
1021698,1000097
1021704,1000097
1021705,1000097
1021749,1000097
1021750,1000097
1021756,1000097
1021759,1000097
1021784,1000097
1021785,1000097
1021789,1000097
1021790,1000097
1021794,1000097
1021795,1000097
1021799,1000097
1021800,1000097
1021804,1000097
1021805,1000097
1021811,1000097
1021818,1000097
1021824,1000097
1021829,1000097
1021843,1000097
1021873,1000097
1021874,1000097
1021878,1000097
1021879,1000097
1021903,1000097
1021904,1000097
1021908,1000097
1021909,1000097
1021915,1000097
1021920,1000097
1021926,1000097
1021929,1000097
1021935,1000097
1021939,1000097
1021943,1000097
1021944,1000097
1021948,1000097
1021949,1000097
1021953,1000097
1022000,1000097
1022001,1000097
1022005,1000097
1022030,1000097
1022031,1000097
1022035,1000097
1022036,1000097
1022042,1000097
1022045,1000097
1022049,1000097
1022050,1000097
1022054,1000097
1022055,1000097
1022059,1000097
1022060,1000097
1022100,1000097
1022101,1000097
1022105,1000097
1022106,1000097
1022110,1000097
1022137,1000097
1022138,1000097
1022142,1000097
1022143,1000097
1022147,1000097
1022148,1000097
1022152,1000097
1022153,1000097
1022159,1000097
1022163,1000097
1022171,1000097
1022174,1000097
1022178,1000097
1022179,1000097
1022183,1000097
1022215,1000097
1022216,1000097
1022224,1000097
1022233,1000097
1022262,1000097
1022263,1000097
1022269,1000097
1022272,1000097
1022276,1000097
1022277,1000097
1022281,1000097
1022282,1000097
1022286,1000097
1022287,1000097
1022293,1000097
1022300,1000097
1022306,1000097
1022309,1000097
1022338,1000097
1022339,1000097
1022348,1000097
1022351,1000097
1022383,1000097
1022388,1000097
1022392,1000097
1022393,1000097
1022397,1000097
1022398,1000097
1022402,1000097
1022403,1000097
1022407,1000097
1022408,1000097
1022415,1000097
1022420,1000097
1022424,1000097
1022425,1000097
1022438,1000097
1022470,1000097
1022471,1000097
1022475,1000097
1022476,1000097
1022480,1000097
1022481,1000097
1022513,1000097
1022514,1000097
1022522,1000097
1022527,1000097
1022533,1000097
1022536,1000097
1022540,1000097
1022541,1000097
1022545,1000097
1022546,1000097
1022550,1000097
1022551,1000097
1022555,1000097
1022556,1000097
1022557,1000097
1022562,1000097
1022597,1000097
1022598,1000097
1022602,1000097
1022629,1000097
1022638,1000097
1022642,1000097
1022643,1000097
1022651,1000097
1022656,1000097
1022660,1000097
1022661,1000097
1022665,1000097
1022666,1000097
1022672,1000097
1022680,1000097
1022689,1000097
1022722,1000097
1022731,1000097
1022735,1000097
1022736,1000097
1022758,1000097
1022765,1000097
1022769,1000097
1022770,1000097
1022774,1000097
1022775,1000097
1022783,1000097
1022790,1000097
1022794,1000097
1022795,1000097
1022799,1000097
1022800,1000097
1022816,1000097
1022822,1000097
1022866,1000097
1022871,1000097
1022879,1000097
1022886,1000097
1022910,1000097
1022911,1000097
1022915,1000097
1022916,1000097
1022920,1000097
1022921,1000097
1022925,1000097
1022926,1000097
1022930,1000097
1022931,1000097
1022935,1000097
1022936,1000097
1022940,1000097
1022941,1000097
1022953,1000097
1022986,1000097
1022993,1000097
1023019,1000097
1023022,1000097
1023028,1000097
1023035,1000097
1023039,1000097
1023040,1000097
1023046,1000097
1023051,1000097
1023057,1000097
1023064,1000097
1023070,1000097
1023073,1000097
1023077,1000097
1023078,1000097
1023087,1000097
1023135,1000097
1023140,1000097
1023144,1000097
1023145,1000097
1023167,1000097
1023168,1000097
1023172,1000097
1023173,1000097
1023177,1000097
1023178,1000097
1023182,1000097
1023183,1000097
1023189,1000097
1023192,1000097
1023196,1000097
1023197,1000097
1023203,1000097
1023204,1000097
1023208,1000097
1023249,1000097
1023252,1000097
1023258,1000097
1023263,1000097
1023292,1000097
1023293,1000097
1023297,1000097
1023298,1000097
1023302,1000097
1023303,1000097
1023307,1000097
1023308,1000097
1023314,1000097
1023319,1000097
1023325,1000097
1023332,1000097
1023336,1000097
1023337,1000097
1023362,1000097
1023365,1000097
1023371,1000097
1023375,1000097
1023403,1000097
1023408,1000097
1023414,1000097
1023425,1000097
1023429,1000097
1023430,1000097
1023434,1000097
1023435,1000097
1023441,1000097
1023450,1000097
1023456,1000097
1023461,1000097
1023465,1000097
1023466,1000097
1023475,1000097
1023501,1000097
1023502,1000097
1023508,1000097
1023512,1000097
1023518,1000097
1023523,1000097
1023527,1000097
1023528,1000097
1023556,1000097
1023557,1000097
1023561,1000097
1023562,1000097
1023566,1000097
1023567,1000097
1023571,1000097
1023572,1000097
1023578,1000097
1023585,1000097
1023589,1000097
1023590,1000097
1023603,1000097
1023641,1000097
1023642,1000097
1023646,1000097
1023675,1000097
1023676,1000097
1023680,1000097
1023681,1000097
1023685,1000097
1023686,1000097
1023693,1000097
1023696,1000097
1023701,1000097
1023702,1000097
1023709,1000097
1023714,1000097
1023723,1000097
1023769,1000097
1023770,1000097
1023774,1000097
1023775,1000097
1023781,1000097
1023788,1000097
1023812,1000097
1023813,1000097
1023819,1000097
1023828,1000097
1023832,1000097
1023833,1000097
1023837,1000097
1023838,1000097
1023842,1000097
1023843,1000097
1023847,1000097
1023848,1000097
1023857,1000097
1023901,1000097
1023902,1000097
1023908,1000097
1023911,1000097
1023933,1000097
1023945,1000097
1023951,1000097
1023956,1000097
1023960,1000097
1023961,1000097
1023965,1000097
1023966,1000097
1023970,1000097
1023971,1000097
1023975,1000097
1023976,1000097
1023980,1000097
1023981,1000097
1023990,1000097
1024026,1000097
1024027,1000097
1024031,1000097
1024032,1000097
1024053,1000097
1024054,1000097
1024058,1000097
1024059,1000097
1024063,1000097
1024064,1000097
1024071,1000097
1024079,1000097
1024083,1000097
1024084,1000097
1024093,1000097
1024102,1000097
1024106,1000097
1024107,1000097
1024119,1000097
1024162,1000097
1024167,1000097
1024171,1000097
1024172,1000097
1024201,1000097
1024208,1000097
1024215,1000097
1024220,1000097
1024224,1000097
1024225,1000097
1024229,1000097
1024230,1000097
1024234,1000097
1024235,1000097
1024239,1000097
1024240,1000097
1024248,1000097
1024251,1000097
1024293,1000097
1024302,1000097
1024306,1000097
1024307,1000097
1024341,1000097
1024346,1000097
1024350,1000097
1024351,1000097
1024355,1000097
1024356,1000097
1024360,1000097
1024361,1000097
1024365,1000097
1024366,1000097
1024373,1000097
1024380,1000097
1024386,1000097
1024391,1000097
1024396,1000097
1024397,1000097
1024423,1000097
1024432,1000097
1024436,1000097
1024437,1000097
1024466,1000097
1024467,1000097
1024471,1000097
1024472,1000097
1024476,1000097
1024477,1000097
1024481,1000097
1024482,1000097
1024486,1000097
1024487,1000097
1024491,1000097
1024492,1000097
1024496,1000097
1024497,1000097
1024507,1000097
1024517,1000097
1024537,1000097
1024538,1000097
1024542,1000097
1024543,1000097
1024547,1000097
1024548,1000097
1024574,1000097
1024577,1000097
1024583,1000097
1024590,1000097
1024594,1000097
1024595,1000097
1024599,1000097
1024600,1000097
1024604,1000097
1024605,1000097
1024611,1000097
1024614,1000097
1024629,1000097
1024658,1000097
1024659,1000097
1024663,1000097
1024688,1000097
1024689,1000097
1024693,1000097
1024694,1000097
1024700,1000097
1024701,1000097
1024707,1000097
1024710,1000097
1024716,1000097
1024723,1000097
1024727,1000097
1024728,1000097
1024738,1000097
1024773,1000097
1024778,1000097
1024782,1000097
1024783,1000097
1024787,1000097
1024788,1000097
1024815,1000097
1024824,1000097
1024830,1000097
1024837,1000097
1024841,1000097
1024842,1000097
1024850,1000097
1024855,1000097
1024859,1000097
1024860,1000097
1024866,1000097
1024871,1000097
1024875,1000097
1024913,1000097
1024920,1000097
1024924,1000097
1024925,1000097
1024952,1000097
1024953,1000097
1024959,1000097
1024962,1000097
1024966,1000097
1024967,1000097
1024971,1000097
1024972,1000097
1024976,1000097
1024977,1000097
1024981,1000097
1024982,1000097
1024986,1000097
1024987,1000097
1025001,1000097
1025037,1000097
1025038,1000097
1025042,1000097
1025043,1000097
1025065,1000097
1025066,1000097
1025070,1000097
1025071,1000097
1025079,1000097
1025086,1000097
1025092,1000097
1025095,1000097
1025101,1000097
1025109,1000097
1025115,1000097
1025118,1000097
1025126,1000097
1025129,1000097
1025138,1000097
1025159,1000097
1025164,1000097
1025186,1000097
1025189,1000097
1025195,1000097
1025202,1000097
1025233,1000097
1025236,1000097
1025240,1000097
1025241,1000097
1025245,1000097
1025246,1000097
1025250,1000097
1025251,1000097
1025255,1000097
1025256,1000097
1025262,1000097
1025265,1000097
1025271,1000097
1025281,1000097
1025352,1000097
1025353,1000097
1025359,1000097
1025360,1000097
1025390,1000097
1025391,1000097
1025398,1000097
1025403,1000097
1025407,1000097
1025408,1000097
1025414,1000097
1025427,1000097
1025431,1000097
1025432,1000097
1025436,1000097
1025437,1000097
1025441,1000097
1025442,1000097
1025446,1000097
1025447,1000097
1025457,1000097
1025488,1000097
1025493,1000097
1025499,1000097
1025502,1000097
1025533,1000097
1025534,1000097
1025538,1000097
1025539,1000097
1025543,1000097
1025544,1000097
1025548,1000097
1025549,1000097
1025553,1000097
1025554,1000097
1025561,1000097
1025566,1000097
1025570,1000097
1025571,1000097
1025575,1000097
1025589,1000097
1025614,1000097
1025622,1000097
1025630,1000097
1025633,1000097
1025637,1000097
1025638,1000097
1025663,1000097
1025664,1000097
1025668,1000097
1025669,1000097
1025673,1000097
1025674,1000097
1025680,1000097
1025681,1000097
1025687,1000097
1025690,1000097
1025698,1000097
1025701,1000097
1025727,1000097
1025762,1000097
1025763,1000097
1025767,1000097
1025768,1000097
1025801,1000097
1025808,1000097
1025812,1000097
1025813,1000097
1025817,1000097
1025818,1000097
1025822,1000097
1025823,1000097
1025827,1000097
1025828,1000097
1025835,1000097
1025836,1000097
1025846,1000097
1025887,1000097
1025888,1000097
1025896,1000097
1025907,1000097
1025914,1000097
1025919,1000097
1025926,1000097
1025929,1000097
1025955,1000097
1025956,1000097
1025962,1000097
1025965,1000097
1025972,1000097
1025980,1000097
1025984,1000097
1025985,1000097
1025992,1000097
1025993,1000097
1025997,1000097
1025998,1000097
1026003,1000097
1026045,1000097
1026046,1000097
1026050,1000097
1026051,1000097
1026078,1000097
1026083,1000097
1026087,1000097
1026088,1000097
1026092,1000097
1026093,1000097
1026100,1000097
1026101,1000097
1026105,1000097
1026106,1000097
1026110,1000097
1026111,1000097
1026115,1000097
1026116,1000097
1026125,1000097
1026156,1000097
1026157,1000097
1026161,1000097
1026162,1000097
1026188,1000097
1026189,1000097
1026196,1000097
1026197,1000097
1026201,1000097
1026202,1000097
1026208,1000097
1026209,1000097
1026213,1000097
1026214,1000097
1026218,1000097
1026219,1000097
1026225,1000097
1026228,1000097
1026232,1000097
1026275,1000097
1026276,1000097
1026282,1000097
1026285,1000097
1026309,1000097
1026310,1000097
1026316,1000097
1026319,1000097
1026323,1000097
1026324,1000097
1026328,1000097
1026329,1000097
1026333,1000097
1026334,1000097
1026340,1000097
1026345,1000097
1026352,1000097
1026361,1000097
1026404,1000097
1026409,1000097
1026413,1000097
1026414,1000097
1026418,1000097
1026419,1000097
1026443,1000097
1026444,1000097
1026448,1000097
1026449,1000097
1026455,1000097
1026460,1000097
1026471,1000097
1026478,1000097
1026482,1000097
1026483,1000097
1026487,1000097
1026488,1000097
1026492,1000097
1026493,1000097
1026506,1000097
1026536,1000097
1026537,1000097
1026541,1000097
1026542,1000097
1026571,1000097
1026572,1000097
1026576,1000097
1026577,1000097
1026581,1000097
1026582,1000097
1026586,1000097
1026587,1000097
1026591,1000097
1026592,1000097
1026596,1000097
1026597,1000097
1026601,1000097
1026602,1000097
1026610,1000097
1026646,1000097
1026647,1000097
1026653,1000097
1026657,1000097
1026663,1000097
1026664,1000097
1026696,1000097
1026703,1000097
1026707,1000097
1026708,1000097
1026715,1000097
1026718,1000097
1026722,1000097
1026723,1000097
1026727,1000097
1026728,1000097
1026732,1000097
1026733,1000097
1026737,1000097
1026738,1000097
1026802,1000097
1026813,1000097
1026820,1000097
1026831,1000097
1026860,1000097
1026861,1000097
1026865,1000097
1026866,1000097
1026870,1000097
1026871,1000097
1026878,1000097
1026885,1000097
1026892,1000097
1026908,1000097
1026912,1000097
1026913,1000097
1026917,1000097
1026956,1000097
1026957,1000097
1026961,1000097
1026962,1000097
1026966,1000097
1026998,1000097
1026999,1000097
1027007,1000097
1027015,1000097
1027021,1000097
1027022,1000097
1027029,1000097
1027038,1000097
1027045,1000097
1027048,1000097
1027056,1000097
1027061,1000097
1027067,1000097
1027072,1000097
1027079,1000097
1027119,1000097
1027120,1000097
1027128,1000097
1027136,1000097
1027140,1000097
1027147,1000097
1027150,1000097
1027172,1000097
1027173,1000097
1027179,1000097
1027186,1000097
1027190,1000097
1027191,1000097
1027195,1000097
1027196,1000097
1027202,1000097
1027205,1000097
1027209,1000097
1027210,1000097
1027214,1000097
1027215,1000097
1027224,1000097
1027252,1000097
1027259,1000097
1027263,1000097
1027264,1000097
1027289,1000097
1027290,1000097
1027296,1000097
1027297,1000097
1027306,1000097
1027313,1000097
1027320,1000097
1027323,1000097
1027327,1000097
1027328,1000097
1027334,1000097
1027339,1000097
1027345,1000097
1027351,1000097
1027355,1000097
1027369,1000097
1027370,1000097
1027393,1000097
1027394,1000097
1027401,1000097
1027410,1000097
1027439,1000097
1027440,1000097
1027444,1000097
1027445,1000097
1027449,1000097
1027450,1000097
1027454,1000097
1027455,1000097
1027459,1000097
1027460,1000097
1027464,1000097
1027465,1000097
1027471,1000097
1027476,1000097
1027482,1000097
1027483,1000097
1027527,1000097
1027528,1000097
1027534,1000097
1027537,1000097
1027541,1000097
1027542,1000097
1027567,1000097
1027568,1000097
1027574,1000097
1027575,1000097
1027579,1000097
1027580,1000097
1027584,1000097
1027585,1000097
1027591,1000097
1027594,1000097
1027598,1000097
1027599,1000097
1027603,1000097
1027604,1000097
1027615,1000097
1027655,1000097
1027656,1000097
1027660,1000097
1027686,1000097
1027691,1000097
1027698,1000097
1027704,1000097
1027708,1000097
1027709,1000097
1027713,1000097
1027714,1000097
1027718,1000097
1027719,1000097
1027723,1000097
1027724,1000097
1027730,1000097
1027739,1000097
1027791,1000097
1027792,1000097
1027796,1000097
1027797,1000097
1027803,1000097
1027806,1000097
1027813,1000097
1027817,1000097
1027846,1000097
1027847,1000097
1027854,1000097
1027857,1000097
1027861,1000097
1027862,1000097
1027866,1000097
1027867,1000097
1027871,1000097
1027872,1000097
1027879,1000097
1027882,1000097
1027888,1000097
1027891,1000097
1027895,1000097
1027924,1000097
1027931,1000097
1027940,1000097
1027943,1000097
1027963,1000097
1027964,1000097
1027968,1000097
1027969,1000097
1027973,1000097
1027974,1000097
1027978,1000097
1027979,1000097
1027983,1000097
1027984,1000097
1027988,1000097
1027989,1000097
1027995,1000097
1028002,1000097
1028041,1000097
1028042,1000097
1028048,1000097
1028051,1000097
1028079,1000097
1028080,1000097
1028084,1000097
1028085,1000097
1028093,1000097
1028098,1000097
1028102,1000097
1028103,1000097
1028111,1000097
1028118,1000097
1028122,1000097
1028123,1000097
1028128,1000097
1028143,1000097
1028184,1000097
1028185,1000097
1028189,1000097
1028190,1000097
1028216,1000097
1028217,1000097
1028221,1000097
1028222,1000097
1028230,1000097
1028233,1000097
1028237,1000097
1028238,1000097
1028242,1000097
1028243,1000097
1028249,1000097
1028250,1000097
1028254,1000097
1028255,1000097
1028264,1000097
1028297,1000097
1028300,1000097
1028326,1000097
1028331,1000097
1028337,1000097
1028338,1000097
1028344,1000097
1028351,1000097
1028355,1000097
1028356,1000097
1028360,1000097
1028361,1000097
1028367,1000097
1028370,1000097
1028377,1000097
1028378,1000097
1028415,1000097
1028420,1000097
1028426,1000097
1028429,1000097
1028433,1000097
1028457,1000097
1028458,1000097
1028462,1000097
1028463,1000097
1028467,1000097
1028468,1000097
1028472,1000097
1028473,1000097
1028479,1000097
1028484,1000097
1028490,1000097
1028493,1000097
1028499,1000097
1028500,1000097
1028504,1000097
1028538,1000097
1028543,1000097
1028547,1000097
1028548,1000097
1028577,1000097
1028578,1000097
1028585,1000097
1028590,1000097
1028594,1000097
1028595,1000097
1028599,1000097
1028600,1000097
1028604,1000097
1028605,1000097
1028611,1000097
1028618,1000097
1028622,1000097
1028623,1000097
1028654,1000097
1028655,1000097
1028659,1000097
1028660,1000097
1028690,1000097
1028695,1000097
1028699,1000097
1028700,1000097
1028704,1000097
1028705,1000097
1028709,1000097
1028710,1000097
1028714,1000097
1028715,1000097
1028721,1000097
1028724,1000097
1028730,1000097
1028733,1000097
1028742,1000097
1028779,1000097
1028786,1000097
1028793,1000097
1028802,1000097
1028808,1000097
1028813,1000097
1028843,1000097
1028844,1000097
1028848,1000097
1028849,1000097
1028853,1000097
1028854,1000097
1028858,1000097
1028859,1000097
1028863,1000097
1028864,1000097
1028868,1000097
1028869,1000097
1028873,1000097
1028902,1000097
1028907,1000097
1028911,1000097
1028912,1000097
1028939,1000097
1028944,1000097
1028948,1000097
1028949,1000097
1028955,1000097
1028960,1000097
1028966,1000097
1028969,1000097
1028976,1000097
1028981,1000097
1028987,1000097
1028991,1000097
1029027,1000097
1029035,1000097
1029052,1000097
1029075,1000097
1029080,1000097
1029086,1000097
1029089,1000097
1029115,1000097
1029116,1000097
1029122,1000097
1029131,1000097
1029135,1000097
1029136,1000097
1029140,1000097
1029141,1000097
1029148,1000097
1029153,1000097
1029159,1000097
1029167,1000097
1029198,1000097
1029199,1000097
1029203,1000097
1029204,1000097
1029236,1000097
1029237,1000097
1029241,1000097
1029242,1000097
1029246,1000097
1029247,1000097
1029251,1000097
1029252,1000097
1029258,1000097
1029261,1000097
1029265,1000097
1029266,1000097
1029275,1000097
1029308,1000097
1029309,1000097
1029315,1000097
1029318,1000097
1029343,1000097
1029344,1000097
1029350,1000097
1029355,1000097
1029361,1000097
1029368,1000097
1029372,1000097
1029373,1000097
1029379,1000097
1029384,1000097
1029388,1000097
1029389,1000097
1029426,1000097
1029435,1000097
1029439,1000097
1029440,1000097
1029444,1000097
1029445,1000097
1029471,1000097
1029476,1000097
1029480,1000097
1029481,1000097
1029487,1000097
1029492,1000097
1029496,1000097
1029497,1000097
1029501,1000097
1029502,1000097
1029506,1000097
1029507,1000097
1029515,1000097
1029518,1000097
1029522,1000097
1029523,1000097
1029532,1000097
1029546,1000097
1029549,1000097
1029573,1000097
1029574,1000097
1029582,1000097
1029590,1000097
1029621,1000097
1029622,1000097
1029629,1000097
1029640,1000097
1029644,1000097
1029645,1000097
1029653,1000097
1029660,1000097
1029666,1000097
1029667,1000097
1029673,1000097
1029674,1000097
1029678,1000097
1029679,1000097
1029687,1000097
1029719,1000097
1029720,1000097
1029749,1000097
1029750,1000097
1029754,1000097
1029755,1000097
1029761,1000097
1029766,1000097
1029773,1000097
1029778,1000097
1029782,1000097
1029783,1000097
1029789,1000097
1029792,1000097
1029796,1000097
1029822,1000097
1029825,1000097
1029845,1000097
1029852,1000097
1029856,1000097
1029857,1000097
1029861,1000097
1029862,1000097
1029895,1000097
1029896,1000097
1029900,1000097
1029901,1000097
1029908,1000097
1029913,1000097
1029919,1000097
1029924,1000097
1029928,1000097
1029929,1000097
1029935,1000097
1029940,1000097
1029944,1000097
1029945,1000097
1029949,1000097
1029973,1000097
1029974,1000097
1029980,1000097
1029985,1000097
1030011,1000097
1030012,1000097
1030016,1000097
1030017,1000097
1030021,1000097
1030022,1000097
1030026,1000097
1030027,1000097
1030034,1000097
1030037,1000097
1030041,1000097
1030042,1000097
1030051,1000097
1030085,1000097
1030088,1000097
1030094,1000097
1030095,1000097
1030118,1000097
1030122,1000097
1030128,1000097
1030129,1000097
1030136,1000097
1030141,1000097
1030145,1000097
1030146,1000097
1030150,1000097
1030151,1000097
1030155,1000097
1030156,1000097
1030170,1000097
1030201,1000097
1030202,1000097
1030206,1000097
1030207,1000097
1030232,1000097
1030233,1000097
1030237,1000097
1030238,1000097
1030242,1000097
1030243,1000097
1030247,1000097
1030248,1000097
1030254,1000097
1030255,1000097
1030259,1000097
1030260,1000097
1030266,1000097
1030271,1000097
1030283,1000097
1030325,1000097
1030326,1000097
1030350,1000097
1030351,1000097
1030355,1000097
1030356,1000097
1030360,1000097
1030361,1000097
1030365,1000097
1030366,1000097
1030370,1000097
1030371,1000097
1030377,1000097
1030380,1000097
1030384,1000097
1030385,1000097
1030423,1000097
1030424,1000097
1030428,1000097
1030429,1000097
1030458,1000097
1030463,1000097
1030469,1000097
1030472,1000097
1030476,1000097
1030477,1000097
1030481,1000097
1030482,1000097
1030486,1000097
1030487,1000097
1030491,1000097
1030492,1000097
1030496,1000097
1030497,1000097
1030501,1000097
1030538,1000097
1030539,1000097
1030543,1000097
1030544,1000097
1030574,1000097
1030575,1000097
1030579,1000097
1030580,1000097
1030584,1000097
1030585,1000097
1030592,1000097
1030595,1000097
1030599,1000097
1030600,1000097
1030606,1000097
1030609,1000097
1030615,1000097
1030620,1000097
1030648,1000097
1030649,1000097
1030656,1000097
1030657,1000097
1030687,1000097
1030688,1000097
1030692,1000097
1030693,1000097
1030697,1000097
1030698,1000097
1030702,1000097
1030703,1000097
1030709,1000097
1030714,1000097
1030720,1000097
1030723,1000097
1030730,1000097
1030735,1000097
1030744,1000097
1030782,1000097
1030789,1000097
1030793,1000097
1030794,1000097
1030800,1000097
1030805,1000097
1030833,1000097
1030834,1000097
1030838,1000097
1030839,1000097
1030843,1000097
1030844,1000097
1030848,1000097
1030849,1000097
1030853,1000097
1030854,1000097
1030862,1000097
1030865,1000097
1030871,1000097
1030872,1000097
1030900,1000097
1030909,1000097
1030913,1000097
1030914,1000097
1030938,1000097
1030939,1000097
1030943,1000097
1030944,1000097
1030948,1000097
1030949,1000097
1030953,1000097
1030954,1000097
1030958,1000097
1030959,1000097
1030966,1000097
1030971,1000097
1030979,1000097
1031013,1000097
1031016,1000097
1031020,1000097
1031021,1000097
1031048,1000097
1031051,1000097
1031057,1000097
1031061,1000097
1031065,1000097
1031066,1000097
1031070,1000097
1031071,1000097
1031075,1000097
1031076,1000097
1031082,1000097
1031087,1000097
1031091,1000097
1031092,1000097
1031117,1000097
1031118,1000097
1031124,1000097
1031125,1000097
1031151,1000097
1031152,1000097
1031156,1000097
1031157,1000097
1031163,1000097
1031166,1000097
1031172,1000097
1031177,1000097
1031185,1000097
1031194,1000097
1031200,1000097
1031205,1000097
1031211,1000097
1031214,1000097
1031223,1000097
1031249,1000097
1031250,1000097
1031256,1000097
1031257,1000097
1031283,1000097
1031284,1000097
1031291,1000097
1031294,1000097
1031301,1000097
1031304,1000097
1031308,1000097
1031309,1000097
1031313,1000097
1031314,1000097
1031318,1000097
1031319,1000097
1031325,1000097
1031328,1000097
1031332,1000097
1031358,1000097
1031359,1000097
1031363,1000097
1031364,1000097
1031371,1000097
1031380,1000097
1031408,1000097
1031409,1000097
1031413,1000097
1031414,1000097
1031418,1000097
1031419,1000097
1031425,1000097
1031430,1000097
1031434,1000097
1031435,1000097
1031439,1000097
1031440,1000097
1031446,1000097
1031451,1000097
1031455,1000097
1031456,1000097
1031469,1000097
1031511,1000097
1031512,1000097
1031516,1000097
1031517,1000097
1031523,1000097
1031530,1000097
1031536,1000097
1031537,1000097
1031562,1000097
1031563,1000097
1031567,1000097
1031568,1000097
1031572,1000097
1031573,1000097
1031577,1000097
1031578,1000097
1031584,1000097
1031591,1000097
1031595,1000097
1031596,1000097
1031602,1000097
1031607,1000097
1031611,1000097
1031651,1000097
1031652,1000097
1031678,1000097
1031679,1000097
1031685,1000097
1031690,1000097
1031694,1000097
1031695,1000097
1031699,1000097
1031700,1000097
1031706,1000097
1031707,1000097
1031713,1000097
1031716,1000097
1031722,1000097
1031723,1000097
1031771,1000097
1031772,1000097
1031776,1000097
1031777,1000097
1031781,1000097
1031782,1000097
1031808,1000097
1031809,1000097
1031816,1000097
1031825,1000097
1031829,1000097
1031830,1000097
1031837,1000097
1031846,1000097
1031852,1000097
1031855,1000097
1031859,1000097
1031860,1000097
1031864,1000097
1031865,1000097
1010964,1000187
1011002,1000187
1011124,1000187
1011382,1000187
1011431,1000187
1011513,1000187
1011633,1000187
1011760,1000187
1011892,1000187
1012023,1000187
1012268,1000187
1012308,1000187
1012375,1000187
1012704,1000187
1012946,1000187
1013094,1000187
1013112,1000187
1013318,1000187
1013548,1000187
1013668,1000187
1013672,1000187
1013718,1000187
1013912,1000187
1014183,1000187
1014442,1000187
1014604,1000187
1014640,1000187
1014710,1000187
1014837,1000187
1014987,1000187
1014996,1000187
1015128,1000187
1015366,1000187
1015495,1000187
1015541,1000187
1015631,1000187
1015699,1000187
1015776,1000187
1015914,1000187
1016162,1000187
1016208,1000187
1016437,1000187
1016553,1000187
1016570,1000187
1016679,1000187
1016816,1000187
1016964,1000187
1017223,1000187
1017357,1000187
1017514,1000187
1017658,1000187
1017895,1000187
1018146,1000187
1018202,1000187
1018278,1000187
1018528,1000187
1018529,1000187
1018530,1000187
1018554,1000187
1018676,1000187
1018721,1000187
1018799,1000187
1018935,1000187
1019057,1000187
1019315,1000187
1019712,1000187
1019764,1000187
1019864,1000187
1019905,1000187
1019990,1000187
1020103,1000187
1020231,1000187
1020371,1000187
1020632,1000187
1020641,1000187
1020663,1000187
1020748,1000187
1020867,1000187
1021003,1000187
1021232,1000187
1021466,1000187
1021616,1000187
1021824,1000187
1021829,1000187
1021843,1000187
1021953,1000187
1022005,1000187
1022110,1000187
1022183,1000187
1022438,1000187
1022562,1000187
1022602,1000187
1022689,1000187
1022816,1000187
1022822,1000187
1022953,1000187
1023087,1000187
1023208,1000187
1023475,1000187
1023603,1000187
1023646,1000187
1023723,1000187
1023857,1000187
1023990,1000187
1024119,1000187
1024507,1000187
1024517,1000187
1024629,1000187
1024663,1000187
1024738,1000187
1024875,1000187
1025001,1000187
1025138,1000187
1025457,1000187
1025575,1000187
1025589,1000187
1025727,1000187
1025846,1000187
1026003,1000187
1026125,1000187
1026232,1000187
1026506,1000187
1026610,1000187
1026737,1000187
1026738,1000187
1026917,1000187
1026966,1000187
1027079,1000187
1027140,1000187
1027224,1000187
1027355,1000187
1027615,1000187
1027660,1000187
1027895,1000187
1028128,1000187
1028143,1000187
1028264,1000187
1028433,1000187
1028504,1000187
1028742,1000187
1028873,1000187
1029027,1000187
1029275,1000187
1029532,1000187
1029687,1000187
1029796,1000187
1029949,1000187
1030051,1000187
1030170,1000187
1030283,1000187
1030501,1000187
1030744,1000187
1030979,1000187
1031223,1000187
1031332,1000187
1031469,1000187
1031611,1000187
1011411,1011407
1011411,1011408
1012149,1012144
